id,source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,subject_class
1164,AMC,Order-chain polytopes,10.26493/1855-3974.1164.2f7,CC BY 4.0,"<p>Given two families <span class=""math inline""><em>X</em></span> and <span class=""math inline""><em>Y</em></span> of integral polytopes with nice combinatorial and algebraic properties, a natural way to generate a new class of polytopes is to take the intersection <span class=""math inline""><strong>P</strong> = <strong>P</strong><sub>1</sub> ∩ <strong>P</strong><sub>2</sub></span>, where <span class=""math inline""><strong>P</strong><sub>1</sub> ∈ <em>X</em></span>, <span class=""math inline""><strong>P</strong><sub>2</sub> ∈ <em>Y</em></span>. Two basic questions then arise: 1) when <span class=""math inline""><strong>P</strong></span> is integral and 2) whether <span class=""math inline""><strong>P</strong></span> inherits the “old type” from <span class=""math inline""><strong>P</strong><sub>1</sub>, <strong>P</strong><sub>2</sub></span> or has a “new type”, that is, whether <span class=""math inline""><strong>P</strong></span> is unimodularly equivalent to a polytope in <span class=""math inline""><em>X</em> ∪ <em>Y</em></span> or not. In this paper, we focus on the families of order polytopes and chain polytopes. Following the above framework, we create a new class of polytopes which are named order-chain polytopes. When studying their volumes, we discover a natural relation with Ehrenborg and Mahajan’s results on maximizing descent statistics.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1164,16,2,299,317,52B05;52B20
1436,AMC,Comparing topologies on linearly recursive sequences,10.26493/1855-3974.1436.7a2,CC BY 4.0,"<p>The space of linearly recursive sequences of complex numbers admits two distinguished topologies. Namely, the adic topology induced by the ideal of those sequences whose first term is <span class=""math inline"">0</span> and the topology induced from the Krull topology on the space of complex power series via a suitable embedding. We show that these topologies are not equivalent.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1436,16,2,319,329,13J05;40A05;16W70;13J10;54A10;16W80
1427,AMC,Intrinsic linking with linking numbers of specified divisibility,10.26493/1855-3974.1427.75c,CC BY 4.0,"<p>Let <span class=""math inline""><em>n</em></span>, <span class=""math inline""><em>q</em></span> and <span class=""math inline""><em>r</em></span> be positive integers, and let <span class=""math inline""><em>K</em><sub><em>N</em></sub><sup><em>n</em></sup></span> be the <span class=""math inline""><em>n</em></span>-skeleton of an <span class=""math inline"">(<em>N</em> − 1)</span>-simplex. We show that for <span class=""math inline""><em>N</em></span> sufficiently large every embedding of <span class=""math inline""><em>K</em><sub><em>N</em></sub><sup><em>n</em></sup></span> in <span class=""math inline"">ℝ<sup>2<em>n</em> + 1</sup></span> contains a link consisting of <span class=""math inline""><em>r</em></span> disjoint <span class=""math inline""><em>n</em></span>-spheres, such that every pairwise linking number is a nonzero multiple of <span class=""math inline""><em>q</em></span>. This result is new in the classical case <span class=""math inline""><em>n</em> = 1</span> (graphs embedded in <span class=""math inline"">ℝ<sup>3</sup></span>) as well as the higher dimensional cases <span class=""math inline""><em>n</em> ≥ 2</span>; and since it implies the existence of an <span class=""math inline""><em>r</em></span>-component link with all pairwise linking numbers at least <span class=""math inline""><em>q</em></span> in absolute value, it also extends a result of Flapan et al. from <span class=""math inline""><em>n</em> = 1</span> to higher dimensions. Additionally, for <span class=""math inline""><em>r</em> = 2</span> we obtain an improved upper bound on the number of vertices required to force a two-component link with linking number a nonzero multiple of <span class=""math inline""><em>q</em></span>. Our new bound has growth <span class=""math inline""><em>O</em>(<em>n</em><em>q</em><sup>2</sup>)</span>, in contrast to the previous bound of growth <span class=""math inline""><em>O</em>(√(<em>n</em>)4<sup><em>n</em></sup><em>q</em><sup><em>n</em> + 2</sup>)</span>.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1427,16,2,331,348,57Q45;57M25;57M15
1485,AMC,Decomposition method related to saturated hyperball packings,10.26493/1855-3974.1485.0b1,CC BY 4.0,"<p>In this paper we study the problem of hyperball (hypersphere) packings in 3-dimensional hyperbolic space. We introduce a new definition of the non-compact saturated ball packings with generalized balls (horoballs, hyperballs) and describe to each saturated hyperball packing, a new procedure to get a decomposition of 3-dimensional hyperbolic space ℍ<sup>3</sup> into truncated tetrahedra. Therefore, in order to get a density upper bound for hyperball packings, it is sufficient to determine the density upper bound of hyperball packings in truncated simplices.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1485,16,2,349,358,52C17;52C22;52B15
1525,AMC,A characterization of graphs with disjoint total dominating sets,10.26493/1855-3974.1525.7f3,CC BY 4.0,"<p>A set <span class=""math inline""><em>S</em></span> of vertices in a graph <span class=""math inline""><em>G</em></span> is a total dominating set of <span class=""math inline""><em>G</em></span> if every vertex is adjacent to a vertex in <span class=""math inline""><em>S</em></span>. A fundamental problem in total domination theory in graphs is to determine which graphs have two disjoint total dominating sets. In this paper, we solve this problem by providing a constructive characterization of the graphs that have two disjoint total dominating sets. Our characterization gives an entirely new description of graphs with two disjoint total dominating sets and places them in another context, developing them from four base graphs and applies a sequence of operations from seventeen operations that are independent and necessary to produce all such graphs. We show that every graph with two disjoint total dominating sets can be constructed using this method.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1525,16,2,359,375,05C69
1765,AMC,"The Möbius function of PSU(3, 2<sup>2<sup>n</sup></sup>)",10.26493/1855-3974.1765.d73,CC BY 4.0,"<p>Let <span class=""math inline""><em>G</em></span> be the simple group <span class=""math inline"">PSU(3, 2<sup>2<sup><em>n</em></sup></sup>)</span>, <span class=""math inline""><em>n</em> &gt; 0</span>. For any subgroup <span class=""math inline""><em>H</em></span> of <span class=""math inline""><em>G</em></span>, we compute the Möbius function <span class=""math inline""><em>μ</em><sub><em>L</em></sub>(<em>H</em>, <em>G</em>)</span> of <span class=""math inline""><em>H</em></span> in the subgroup lattice <span class=""math inline""><em>L</em></span> of <span class=""math inline""><em>G</em></span>, and the Möbius function <span class=""math inline""><em>μ</em><sub><em>L̄</em></sub>([<em>H</em>], [<em>G</em>])</span> of <span class=""math inline"">[<em>H</em>]</span> in the poset <span class=""math inline""><em>L̄</em></span> of conjugacy classes of subgroups of <span class=""math inline""><em>G</em></span>. For any prime <span class=""math inline""><em>p</em></span>, we provide the Euler characteristic of the order complex of the poset of non-trivial <span class=""math inline""><em>p</em></span>-subgroups of <span class=""math inline""><em>G</em></span>.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1765,16,2,377,401,05E15;20G40;11A25
1749,AMC,Regular self-dual and self-Petrie-dual maps of arbitrary valency,10.26493/1855-3974.1749.84e,CC BY 4.0,"<p>The existence of a regular, self-dual and self-Petrie-dual map of any given even valency has been proved by D. Archdeacon, M. Conder and J. Širáň (2014). In this paper we extend this result to any odd valency <span class=""math inline"">≥ 5</span>. This is done using algebraic number theory and maps defined on the groups <span class=""math inline"">PSL(2, <em>p</em>)</span> in the case of odd prime valency <span class=""math inline"">≥ 5</span> and valency <span class=""math inline"">9</span>, and using coverings for the remaining odd valencies.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1749,16,2,403,410,05C10;05C25
1704,AMC,A generalization of the parallelogram law to higher dimensions,10.26493/1855-3974.1704.34c,CC BY 4.0,"<p>We propose a generalization of the parallelogram identity in any dimension <span class=""math inline""><em>N</em> ≥ 2</span>, establishing the ratio of the quadratic mean of the diagonals to the quadratic mean of the faces of a parallelotope. The proof makes use of simple properties of the exterior product of vectors.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1704,16,2,411,417,51M04
1401,AMC,<i>S</i><sup>2</sup> coverings by isosceles and scalene triangles – adjacency case I,10.26493/1855-3974.1401.7d9,CC BY 4.0,"<p>The aim of this paper is the study and classification of spherical f-tilings by scalene triangles <span class=""math inline""><em>T</em></span> and isosceles triangles <span class=""math inline""><em>T</em>′</span>. Due to the complexity of this wide class of tilings, we consider a subclass performed by the adjacency of the shortest side of <span class=""math inline""><em>T</em></span> and the longest side of <span class=""math inline""><em>T</em>′</span>. It consists of seven families of f-tilings (four families with one discrete parameter and one continuous parameter, two families with one discrete parameter and one sporadic f-tiling). We also analyze the combinatorial structure of all these families of f-tilings, as well as the group of symmetries of each tiling and the transitivity classes of isohedrality and isogonality.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1401,16,2,419,443,52C20;52B05;20B35
1679,AMC,Ascending runs in permutations and valued Dyck paths,10.26493/1855-3974.1679.ad3,CC BY 4.0,"<p>We define a bijection between permutations and valued Dyck paths, namely, Dyck paths whose odd vertices are labelled with an integer that does not exceed their height. This map allows us to characterize the set of permutations avoiding the pattern <span class=""math inline"">132</span> as the preimage of the set of Dyck paths with minimal labeling. Moreover, exploiting this bijection we associate to the set of <span class=""math inline""><em>n</em></span>-permutations a polynomial that generalizes at the same time Eulerian polynomials, Motzkin numbers, super-Catalan numbers, little Schröder numbers, and other combinatorial sequences. Lastly, we determine the Hankel transform of the sequence of such polynomials.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1679,16,2,445,463,05A05;05A15;05A19
1699,AMC,Some extensions of optimal stopping with financial applications,10.26493/1855-3974.1699.74e,CC BY 4.0,Finite horizon optimal stopping problems for Markov chains are a well researched topic. Frequently they are phrased in terms of cost or return because many financial models are based on Markov chains. In this paper we will apply optimal stopping to certain random walks on binary trees motivated by insurance considerations. The results are direct extensions of known results but the implications for insurance are of interest.,2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1699,16,2,465,472,60G40;91B30
1477,AMC,Convertible subspaces that arise from different numberings of the vertices of a graph,10.26493/1855-3974.1477.1c7,CC BY 4.0,"In this paper, we describe subspaces of generalized Hessenberg matrices where the determinant is convertible into the permanent by affixing ± signs. These subspaces can arise from different numberings of the vertices of a graph. With this numbering process, we obtain some well-known sequences of integers. For instance, in the case of a path of length <em>n</em>, we prove that the number of these subspaces is the (<em>n</em> + 1)<sup>th</sup> Fibonacci number.",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1477,16,2,473,486,15A15;05C05;05C30
1330,AMC,Linear separation of connected dominating sets in graphs,10.26493/1855-3974.1330.916,CC BY 4.0,"<p>A connected dominating set in a graph is a dominating set of vertices that induces a connected subgraph. Following analogous studies in the literature related to independent sets, dominating sets, and total dominating sets, we study in this paper the class of graphs in which the connected dominating sets can be separated from the other vertex subsets by a linear weight function. More precisely, we say that a graph is connected-domishold if it admits non-negative real weights associated to its vertices such that a set of vertices is a connected dominating set if and only if the sum of the corresponding weights exceeds a certain threshold. We characterize the graphs in this non-hereditary class in terms of a property of the set of minimal cutsets of the graph. We give several characterizations for the hereditary case, that is, when each connected induced subgraph is required to be connected-domishold. The characterization by forbidden induced subgraphs implies that the class properly generalizes two well known classes of chordal graphs, the block graphs and the trivially perfect graphs. Finally, we study certain algorithmic aspects of connected-domishold graphs. Building on connections with minimal cutsets and properties of the derived hypergraphs and Boolean functions, we show that our approach leads to new polynomially solvable cases of the weighted connected dominating set problem.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1330,16,2,487,525,05C69;05C75;05C65;05C85
1475,AMC,Smooth skew morphisms of the dihedral groups,10.26493/1855-3974.1475.3d3,CC BY 4.0,"<p>A skew morphism <span class=""math inline""><em>φ</em></span> of a finite group <span class=""math inline""><em>A</em></span> is a permutation on <span class=""math inline""><em>A</em></span> fixing the identity element of <span class=""math inline""><em>A</em></span> and for which there exists an integer-valued function <span class=""math inline""><em>π</em></span> on <span class=""math inline""><em>A</em></span> such that <span class=""math inline""><em>φ</em>(<em>a</em><em>b</em>) = <em>φ</em>(<em>a</em>)<em>φ</em><sup><em>π</em>(<em>a</em>)</sup>(<em>b</em>)</span> for all <span class=""math inline""><em>a</em>, <em>b</em> ∈ <em>A</em></span>. In the case where <span class=""math inline""><em>π</em>(<em>φ</em>(<em>a</em>)) = <em>π</em>(<em>a</em>)</span>, for all <span class=""math inline""><em>a</em> ∈ <em>A</em></span>, the skew morphism is smooth. The concept of smooth skew morphism is a generalization of that of <span class=""math inline""><em>t</em></span>-balanced skew morphism. The aim of this paper is to develop a general theory of smooth skew morphisms. As an application we classify smooth skew morphisms of dihedral groups.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1475,16,2,527,547,05E18;20B25;05C10
1966,AMC,The 31st International Conference on Formal Power Series and Algebraic Combinatorics (FPSAC 2019),NA,CC BY 4.0,NA,2018-08-21T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1966,16,1,NA,NA,NA
1657,AMC,A <i>q</i>-queens problem. VI. The bishops' period,10.26493/1855-3974.1657.d75,CC BY 4.0,"<p>The number of ways to place <span class=""math inline""><em>q</em></span> nonattacking queens, bishops, or similar chess pieces on an <span class=""math inline""><em>n</em> × <em>n</em></span> square chessboard is essentially a quasipolynomial function of <span class=""math inline""><em>n</em></span> (by Part I of this series). The period of the quasipolynomial is difficult to settle. Here we prove that the empirically observed period <span class=""math inline"">2</span> for three to ten bishops is the exact period for every number of bishops greater than <span class=""math inline"">2</span>. The proof depends on signed graphs and the Ehrhart theory of inside-out polytopes.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1657,16,2,549,561,05A15;00A08;05C22;52C07;52C35
1968,AMC,Maps ∩ Configurations ∩ Polytopes ∩ Molecules ⊆ Graphs: The mathematics of Tomaž Pisanski on the occasion of his 70th birthday,NA,CC BY 4.0,NA,2018-08-21T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1968,16,1,NA,NA,NA
793,AMC,Classification of some reflexible edge-transitive embeddings of complete bipartite graphs,10.26493/1855-3974.793.2a9,CC BY 4.0,"In this paper, we classify some reflexible edge-transitive orientable embeddings of complete bipartite graphs. As a by-product, we classify groups Γ such that (i) Γ = <em>XY</em> for some cyclic groups <em>X</em> = ⟨<em>x</em>⟩ and <em>Y</em> = ⟨<em>y</em>⟩ with <em>X</em> ∩ <em>Y</em> = {1<sub>Γ</sub>} and (ii) there exists an automorphism of Γ which sends <em>x</em> and <em>y</em> to <em>x</em><sup>−1</sup> and <em>y</em><sup>−1</sup>, respectively.",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/793,16,2,563,583,05C10;05C30
1651,AMC,A Carlitz type result for linearized polynomials,10.26493/1855-3974.1651.e79,CC BY 4.0,"<p>For an arbitrary <span class=""math inline""><em>q</em></span>-polynomial <span class=""math inline""><em>f</em></span> over <span class=""math inline""><strong>F</strong><sub><em>q</em><sup><em>n</em></sup></sub></span> we study the problem of finding those <span class=""math inline""><em>q</em></span>-polynomials <span class=""math inline""><em>g</em></span> over <span class=""math inline""><strong>F</strong><sub><em>q</em><sup><em>n</em></sup></sub></span> for which the image sets of <span class=""math inline""><em>f</em>(<em>x</em>)/<em>x</em></span> and <span class=""math inline""><em>g</em>(<em>x</em>)/<em>x</em></span> coincide. For <span class=""math inline""><em>n</em> ≤ 5</span> we provide sufficient and necessary conditions and then apply our result to study maximum scattered linear sets of <span class=""math inline"">PG(1, <em>q</em><sup>5</sup>)</span>.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1651,16,2,585,608,11T06;51E20
1997,AMC,Petra Šparl Award 2020: Call for Nominations,NA,CC BY 4.0,NA,2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1997,16,2,NA,NA,NA
1681,AMC,Embedding of orthogonal Buekenhout-Metz unitals in the Desarguesian plane of order <i>q</i><sup>2</sup>,10.26493/1855-3974.1681.4ec,CC BY 4.0,"<p>A unital, that is a <span class=""math inline"">2</span>-<span class=""math inline"">(<em>q</em><sup>3</sup> + 1, <em>q</em> + 1, 1)</span> block-design, is embedded in a projective plane <span class=""math inline""><em>π</em></span> of order <span class=""math inline""><em>q</em><sup>2</sup></span> if its points are points of <span class=""math inline""><em>π</em></span> and its blocks are subsets of lines of <span class=""math inline""><em>π</em></span>, the point-block incidences being the same as in <span class=""math inline""><em>π</em></span>. Regarding unitals <em><span class=""math inline""><strong>U</strong></span></em> which are isomorphic, as a block-design, to the classical unital, T. Szőnyi and the authors recently proved that the natural embedding is the unique embedding of <em><span class=""math inline""><strong>U</strong></span></em> into the Desarguesian plane of order <span class=""math inline""><em>q</em><sup>2</sup></span>. In this paper we extend this uniqueness result to all unitals which are isomorphic, as block-designs, to orthogonal Buekenhout-Metz unitals.</p>",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1681,16,2,609,623,51E05;51E20
1605,AMC,The dimension of the negative cycle vectors of a signed graph,10.26493/1855-3974.1605.43f,CC BY 4.0,"A <em>signed graph</em> is a graph Γ with edges labeled “+” and “−”. The sign of a cycle is the product of its edge signs. Let SpecC(Γ) denote the list of lengths of cycles in Γ. We equip each signed graph with a vector whose entries are the numbers of negative <em>k</em>-cycles for <em>k</em> ∈ SpecC(Γ). These vectors generate a subspace of ℝ<sup>|SpecC(Γ)|</sup>. Using matchings with a strong permutability property, we provide lower bounds on the dimension of this space; in particular, we show for complete graphs, complete bipartite graphs, and a few other graphs that this space is all of ℝ<sup>|SpecC(Γ)|</sup>.",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1605,16,2,625,639,05C22;05C38
1842,AMC,Corrigendum to: On zero sum-partition of Abelian groups into three sets and group distance magic labeling,10.26493/1855-3974.1842.e16,CC BY 4.0,"Corrigendum to the paper: S. Cichacz, On zero sum-partition of Abelian groups into three sets and group distance magic labeling, <em>Ars Math. Contemp.</em> <strong>13</strong> (2017), 417–425, doi:<a href=""https://doi.org/10.26493/1855-3974.1054.fcd"">10.26493/1855-3974.1054.fcd</a>.",2019-01-06T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1842,16,2,641,NA,NA
1800,AMC,New methods for finding minimum genus embeddings of graphs on orientable and non-orientable surfaces,10.26493/1855-3974.1800.40c,CC BY 4.0,"The question of how to find the smallest genus of all embeddings of a given finite connected graph on an orientable (or non-orientable) surface has a long and interesting history. In this paper we introduce four new approaches to help answer this question, in both the orientable and non-orientable cases. One approach involves taking orbits of subgroups of the automorphism group on cycles of particular lengths in the graph as candidates for subsets of the faces of an embedding. Another uses properties of an auxiliary graph defined in terms of compatibility of these cycles. We also present two methods that make use of integer linear programming, to help determine bounds for the minimum genus, and to find minimum genus embeddings. This work was motivated by the problem of finding the minimum genus of the Hoffman-Singleton graph, and succeeded not only in solving that problem but also in answering several other open questions.",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1800,17,1,1,35,05C10;05E18;20B25;57M15
1496,AMC,Distant sum distinguishing index of graphs with bounded minimum degree,10.26493/1855-3974.1496.623,CC BY 4.0,"<p>For any graph <span class=""math inline""><em>G</em> = (<em>V</em>, <em>E</em>)</span> with maximum degree <span class=""math inline"">Δ</span> and without isolated edges, and a positive integer <span class=""math inline""><em>r</em></span>, by <span class=""math inline"">χ′<sub>Σ, <em>r</em></sub>(<em>G</em>)</span> we denote the <span class=""math inline""><em>r</em></span>-distant sum distinguishing index of <span class=""math inline""><em>G</em></span>. This is the least integer <span class=""math inline""><em>k</em></span> for which a proper edge colouring <span class=""math inline""><em>c</em>: <em>E</em> → {1, 2, …, <em>k</em>}</span> exists such that <span class=""math inline"">∑<sub><em>e</em>∋<em>u</em></sub> <em>c</em>(<em>e</em>) ≠ ∑<sub><em>e</em>∋<em>v</em></sub> <em>c</em>(<em>e</em>)</span> for every pair of distinct vertices <span class=""math inline""><em>u</em>, <em>v</em></span> at distance at most <span class=""math inline""><em>r</em></span> in <span class=""math inline""><em>G</em></span>. It was conjectured that <span class=""math inline"">χ′<sub>Σ, <em>r</em></sub>(<em>G</em>) ≤ (1 + <em>o</em>(1))Δ<sup><em>r</em> − 1</sup></span> for every <span class=""math inline""><em>r</em> ≥ 3</span>. Thus far it has been in particular proved that <span class=""math inline"">χ′<sub>Σ, <em>r</em></sub>(<em>G</em>) ≤ 6Δ<sup><em>r</em> − 1</sup></span> if <span class=""math inline""><em>r</em> ≥ 4</span>. Combining probabilistic and constructive approach, we show that this can be improved to <span class=""math inline"">χ′<sub>Σ, <em>r</em></sub>(<em>G</em>) ≤ (4 + <em>o</em>(1))Δ<sup><em>r</em> − 1</sup></span> if the minimum degree of <span class=""math inline""><em>G</em></span> equals at least <span class=""math inline"">ln<sup>8</sup> Δ</span>.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1496,17,1,37,49,05C15;05C78
1733,AMC,Types of triangle in Hamiltonian triangulations and an application to domination and <i>k</i>-walks,10.26493/1855-3974.1733.8c6,CC BY 4.0,"<p>We investigate the minimum number <span class=""math inline""><em>t</em><sub>0</sub>(<em>G</em>)</span> of faces in a Hamiltonian triangulation <span class=""math inline""><em>G</em></span> so that any Hamiltonian cycle <span class=""math inline""><em>C</em></span> of <span class=""math inline""><em>G</em></span> has at least <span class=""math inline""><em>t</em><sub>0</sub>(<em>G</em>)</span> faces that do not contain an edge of <span class=""math inline""><em>C</em></span>. We prove upper and lower bounds on the maximum of these numbers for all triangulations with a fixed number of facial triangles. Such triangles play an important role when Hamiltonian cycles in triangulations with <span class=""math inline"">3</span>-cuts are constructed from smaller Hamiltonian cycles of <span class=""math inline"">4</span>-connected subgraphs. We also present results linking the number of these triangles to the length of <span class=""math inline"">3</span>-walks in a class of triangulation and to the domination number.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1733,17,1,51,66,05C45;05C10;05C38
1426,AMC,On the generalized Oberwolfach problem,10.26493/1855-3974.1426.212,CC BY 4.0,"<p>The generalized Oberwolfach problem <span class=""math inline"">OP<sub><em>t</em></sub>(2<em>w</em> + 1; <em>N</em><sub>1</sub>, <em>N</em><sub>2</sub>, …, <em>N</em><sub><em>t</em></sub>; <em>α</em><sub>1</sub>, <em>α</em><sub>2</sub>, …, <em>α</em><sub><em>t</em></sub>)</span> asks for a factorization of <span class=""math inline""><em>K</em><sub>2<em>w</em> + 1</sub></span> into <span class=""math inline""><em>α</em><sub><em>i</em></sub></span> <span class=""math inline""><em>C</em><sub><em>N</em><sub><em>i</em></sub></sub></span>-factors (where a <span class=""math inline""><em>C</em><sub><em>N</em><sub><em>i</em></sub></sub></span>-factor of <span class=""math inline""><em>K</em><sub>2<em>w</em> + 1</sub></span> is a spanning subgraph whose components are cycles of length <span class=""math inline""><em>N</em><sub><em>i</em></sub> ≥ 3</span>) for <span class=""math inline""><em>i</em> = 1, 2, …, <em>t</em></span>. Necessarily, <span class=""math inline""><em>N</em> = lcm(<em>N</em><sub>1</sub>, <em>N</em><sub>2</sub>, …, <em>N</em><sub><em>t</em></sub>)</span> is a divisor of <span class=""math inline"">2<em>w</em> + 1</span> and <span class=""math inline""><em>w</em> = <em>Σ</em><sup><em> t</em></sup><sub><em>i</em> = 1</sub> <em>α</em><sub><em>i</em></sub></span>.</p><p>For <span class=""math inline""><em>t</em> = 1</span> we have the classic Oberwolfach problem. For <span class=""math inline""><em>t</em> = 2</span> this is the well-studied Hamilton-Waterloo problem, whereas for <span class=""math inline""><em>t</em> ≥ 3</span> very little is known.</p><p>In this paper, we show, among other things, that the above necessary conditions are sufficient whenever <span class=""math inline"">2<em>w</em> + 1 ≥ (<em>t</em> + 1)<em>N</em></span>, <span class=""math inline""><em>α</em><sub><em>i</em></sub> &gt; 1</span> for every <span class=""math inline""><em>i</em> ∈ {1, 2, …, <em>t</em>}</span>, and <span class=""math inline"">gcd (<em>N</em><sub>1</sub>, <em>N</em><sub>2</sub>, …, <em>N</em><sub><em>t</em></sub>) &gt; 1</span>. We also provide sufficient conditions for the solvability of the generalized Oberwolfach problem over an arbitrary graph and, in particular, the complete equipartite graph.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1426,17,1,67,78,05C51;05C70
1508,AMC,Block allocation of a sequential resource,10.26493/1855-3974.1508.f8c,CC BY 4.0,"<p>An <span class=""math inline""><em>H</em></span>-packing of <span class=""math inline""><em>G</em></span> is a collection of vertex-disjoint subgraphs of <span class=""math inline""><em>G</em></span> such that each component is isomorphic to <span class=""math inline""><em>H</em></span>. An <span class=""math inline""><em>H</em></span>-packing of <span class=""math inline""><em>G</em></span> is maximal if it cannot be extended to a larger <span class=""math inline""><em>H</em></span>-packing of <span class=""math inline""><em>G</em></span>. In this paper we consider problem of random allocation of a sequential resource into blocks of <span class=""math inline""><em>m</em></span> consecutive units and show how it can be successfully modeled in terms of maximal <span class=""math inline""><em>P</em><sub><em>m</em></sub></span>-packings. We enumerate maximal <span class=""math inline""><em>P</em><sub><em>m</em></sub></span>-packings of <span class=""math inline""><em>P</em><sub><em>n</em></sub></span> of a given cardinality and determine the asymptotic behavior of the enumerating sequences. We also compute the expected size of <span class=""math inline""><em>m</em></span>-packings and provide a lower bound on the efficiency of block-allocation.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1508,17,1,79,88,05C70;05A15;05A16
1498,AMC,Direct product of automorphism groups of digraphs,10.26493/1855-3974.1498.77b,CC BY 4.0,"<p>We study the direct product of automorphism groups of digraphs, where automorphism groups are considered as permutation groups acting on the sets of vertices. By a direct product of permutation groups <span class=""math inline"">(<em>A</em>, <em>V</em>) × (<em>B</em>, <em>W</em>)</span> we mean the group <span class=""math inline"">(<em>A</em> × <em>B</em>, <em>V</em> × <em>W</em>)</span> acting on the Cartesian product of the respective sets of vertices. We show that, except for the infinite family of permutation groups <span class=""math inline""><em>S</em><sub><em>n</em></sub> × <em>S</em><sub><em>n</em></sub></span>, <span class=""math inline""><em>n</em> ≥ 2</span>, and four other permutation groups, namely <span class=""math inline""><em>D</em><sub>4</sub> × <em>S</em><sub>2</sub></span>, <span class=""math inline""><em>D</em><sub>4</sub> × <em>D</em><sub>4</sub></span>, <span class=""math inline""><em>S</em><sub>4</sub> × <em>S</em><sub>2</sub> × <em>S</em><sub>2</sub></span>, and <span class=""math inline""><em>C</em><sub>3</sub> × <em>C</em><sub>3</sub></span>, the direct product of automorphism groups of two digraphs is itself the automorphism group of a digraph. In the course of the proof, for each set of conditions on the groups <span class=""math inline""><em>A</em></span> and <span class=""math inline""><em>B</em></span> that we consider, we indicate or build a specific digraph product that, when applied to the digraphs representing <span class=""math inline""><em>A</em></span> and <span class=""math inline""><em>B</em></span>, yields a digraph whose automorphism group is the direct product of <span class=""math inline""><em>A</em></span> and <span class=""math inline""><em>B</em></span>.</p>",2019-06-03T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/1498,17,1,89,101,05E18;05C20;20B25
